,Site_ID,Name,State,City,ARP_Latitude,ARP_Longitude,NPIAS_Category
2123,11267.1*A,Holly Springs-Marshall County,Mississippi,Holly Springs,34.804361111111106,-89.52111111111111,Reliever
2124,11270.*A,Houston Muni,Mississippi,Houston,33.886494444444445,-89.022975,Reliever
2125,11319.2*A,I H Bass Jr Meml,Mississippi,Lumberton,31.015333333333334,-89.48255555555556,Reliever
2126,11274.*A,Indianola Muni,Mississippi,Indianola,33.48572222222222,-90.67888888888889,Reliever
2127,11276.*A,Iuka,Mississippi,Iuka,34.77333333333333,-88.16608333333333,Reliever
2128,11280.*A,Jackson-Medgar Wiley Evers Intl,Mississippi,Jackson,32.311166666666665,-90.07588888888888,Small
2129,11363.*A,James H Easom Fld,Mississippi,Newton,32.31200555555555,-89.13565000000001,Reliever
2130,11414.*A,John Bell Williams,Mississippi,Raymond,32.304472222222216,-90.41052777777779,Reliever
2131,11339.*A,Key Fld,Mississippi,Meridian,32.33261111111111,-88.75186111111111,Non-Hub
2132,11287.*A,Kosciusko-Attala County,Mississippi,Kosciusko,33.090250000000005,-89.54202777777778,Reliever
2133,11304.1*A,Louisville Winston County,Mississippi,Louisville,33.14619444444445,-89.0625,Reliever
2134,11321.1*A,Macon Muni,Mississippi,Macon,33.133722222222225,-88.536,Reliever
2135,11324.2*A,Magee Muni,Mississippi,Magee,31.86276388888889,-89.80061388888889,Reliever
2136,11485.1*A,Mccharen Fld,Mississippi,West Point,33.58402777777778,-88.66669444444445,Reliever
2137,11333.1*A,Mc Comb/Pike County/John E Lewis Fld,Mississippi,Mc Comb,31.178444444444445,-90.47186111111111,Reliever
2138,11121.*A,Monroe County,Mississippi,Aberdeen/Amory,33.87375,-88.48966666666666,Reliever
2139,11360.1*A,New Albany-Union County,Mississippi,New Albany,34.54900833333333,-89.02443611111111,Reliever
2140,11368.01*A,Okolona Muni-Richard Stovall Fld,Mississippi,Okolona,34.01580555555555,-88.72619444444445,Reliever
2141,11368.6*A,Olive Branch,Mississippi,Olive Branch,34.978750000000005,-89.78686111111111,Reliever
2142,11135.1*A,Panola County,Mississippi,Batesville,34.3635,-89.89288888888889,Reliever
2143,11465.1*A,Paul Pittman Meml,Mississippi,Tylertown,31.14601111111111,-90.16814444444445,Reliever
2144,11387.1*A,Philadelphia Muni,Mississippi,Philadelphia,32.799211111111106,-89.12599722222221,Reliever
2145,11393.11*A,Picayune Muni,Mississippi,Picayune,30.487472222222223,-89.65119444444446,Reliever
2146,11400.1*A,Pontotoc County,Mississippi,Pontotoc,34.275555555555556,-89.03802777777777,Reliever
2147,11403.03*A,Poplarville-Pearl River County,Mississippi,Poplarville,30.786580555555556,-89.50453611111111,Reliever
2148,11413.11*A,Prentiss-Jefferson Davis County,Mississippi,Prentiss,31.595305555555555,-89.90644444444445,Reliever
2149,11414.5*A,Richton-Perry County,Mississippi,Richton,31.317030555555554,-88.9348638888889,Reliever
2150,11415.1*A,Ripley,Mississippi,Ripley,34.722722222222224,-89.01469444444444,Reliever
2151,11197.*A,Roscoe Turner,Mississippi,Corinth,34.914966666666665,-88.60348333333333,Reliever
2152,11204.2*A,Ruleville-Drew,Mississippi,Drew,33.77639166666667,-90.52500833333333,Reliever
2154,11140.1*A,Stennis Intl,Mississippi,Bay St Louis,30.367805555555556,-89.45461111111112,Reliever
2155,11141.*A,Thigpen Fld,Mississippi,Bay Springs,31.95375,-89.23533333333333,Reliever
2156,11142.4*A,Tishomingo County,Mississippi,Belmont,34.491816666666665,-88.20121111111112,Reliever
2157,11379.01*A,Trent Lott Intl,Mississippi,Pascagoula,30.462780555555554,-88.52922777777778,Reliever
2158,11458.2*A,Tunica Muni,Mississippi,Tunica,34.68505555555555,-90.34777777777778,Reliever
2159,11462.*A,Tupelo Rgnl,Mississippi,Tupelo,34.269,-88.76988888888889,Non-Hub
2160,11375.1*A,University-Oxford,Mississippi,Oxford,34.38433333333333,-89.53680555555556,Reliever
2161,11475.*A,Vicksburg Muni,Mississippi,Vicksburg,32.23913888888889,-90.92819444444444,Reliever
2162,11480.5*A,Water Valley Muni,Mississippi,Water Valley,34.16786111111111,-89.68488888888889,Reliever
2163,11481.1*A,Waynesboro Muni,Mississippi,Waynesboro,31.643552777777778,-88.63509444444445,Reliever
2164,11492.*A,Winona-Montgomery County,Mississippi,Winona,33.46498888888889,-89.73021666666666,Reliever
2165,11498.1*A,Yazoo County,Mississippi,Yazoo City,32.8835,-90.464,Reliever
2168,12253.*A,Baker Muni,Montana,Baker,46.346611111111116,-104.2581111111111,Reliever
2170,12286.*A,Bert Mooney,Montana,Butte,45.95480555555556,-112.49747222222223,Non-Hub
2171,12385.2*A,Big Horn County,Montana,Hardin,45.74438888888889,-107.66044444444445,Reliever
2172,12259.*A,Big Sandy,Montana,Big Sandy,48.16343611111111,-110.11428333333333,Reliever
2173,12311.*A,Big Sky Fld,Montana,Culbertson,48.15355833333333,-104.50405555555555,Reliever
2174,12262.*A,Big Timber,Montana,Big Timber,45.80647777777777,-109.97825555555556,Reliever
2175,12265.*A,Billings Logan Intl,Montana,Billings,45.807849999999995,-108.54354444444444,Non-Hub
2178,12243.*A,Bowman Fld,Montana,Anaconda,46.153413888888885,-112.86773333333333,Reliever
2179,12278.*A,Bozeman Yellowstone Intl,Montana,Bozeman,45.77723611111111,-111.15026111111112,Small
2181,12280.12*A,Broadus,Montana,Broadus,45.47047222222223,-105.45713888888889,Reliever
2184,12296.*A,Choteau,Montana,Choteau,47.82833333333333,-112.16833333333334,Reliever
2185,12298.*A,Circle Town County,Montana,Circle,47.41833333333333,-105.56088888888888,Reliever
2186,12303.1*A,Colstrip,Montana,Colstrip,45.852833333333336,-106.70927777777779,Reliever
2188,12308.*A,Conrad,Montana,Conrad,48.168277777777774,-111.97644444444444,Reliever
2190,12315.*A,Cut Bank Intl,Montana,Cut Bank,48.608355555555555,-112.37615,Reliever
2191,12378.1*A,Dawson Community,Montana,Glendive,47.13872222222222,-104.80722222222222,Reliever
2192,12318.*A,Deer Lodge-City-County,Montana,Deer Lodge,46.38783333333333,-112.76494444444444,Reliever
2195,12324.*A,Dillon,Montana,Dillon,45.255361111111114,-112.5525,Reliever
2198,12295.1*A,Edgar G Obie,Montana,Chinook,48.592111111111116,-109.25061111111111,Reliever
2199,12340.02*A,Ekalaka,Montana,Ekalaka,45.876511111111114,-104.53763055555555,Reliever
2200,12342.02*A,Ennis - Big Sky,Montana,Ennis,45.275725,-111.64891666666668,Reliever
2201,12344.1*A,Eureka,Montana,Eureka,48.96841666666667,-115.07941666666666,Reliever
2205,12360.*A,Fort Benton,Montana,Fort Benton,47.844188888888894,-110.63686111111112,Reliever
2208,12450.*A,Frank Wiley Fld,Montana,Miles City,46.42797222222222,-105.88622222222223,Reliever
2209,12368.*A,Gardiner,Montana,Gardiner,45.04993611111111,-110.7466,Reliever
2210,12370.*A,Geraldine,Montana,Geraldine,47.59652777777778,-110.26613888888889,Reliever
2211,12418.*A,Glacier Park Intl,Montana,Kalispell,48.3105,-114.256,Non-Hub
2212,12381.*A,Great Falls Intl,Montana,Great Falls,47.4823,-111.37028055555555,Non-Hub
2213,12390.*A,Harlem,Montana,Harlem,48.566294444444445,-108.77403611111112,Reliever
2214,12399.*A,Havre City-County,Montana,Havre,48.54297222222222,-109.76233333333333,Reliever
2215,12402.*A,Helena Rgnl,Montana,Helena,46.606722222222224,-111.98327777777779,Non-Hub
2220,12408.*A,Jordan,Montana,Jordan,47.32875000000001,-106.95268888888889,Reliever
2221,12417.*A,Kalispell City,Montana,Kalispell,48.17856944444444,-114.30374166666667,Reliever
2223,12422.*A,Laurel Muni,Montana,Laurel,45.70517777777778,-108.76077222222223,Reliever
2226,12426.*A,Lewistown Muni,Montana,Lewistown,47.04925,-109.46669444444444,Reliever
2227,12429.11*A,Libby,Montana,Libby,48.283833333333334,-115.49022222222223,Reliever
2228,12293.*A,Liberty County,Montana,Chester,48.51072222222222,-110.9908638888889,Reliever
2229,12430.1*A,Lincoln,Montana,Lincoln,46.95470277777778,-112.65021666666667,Reliever
2230,12573.*A,L M Clayton,Montana,Wolf Point,48.094500000000004,-105.57505555555555,Reliever
2231,12438.1*A,Malta,Montana,Malta,48.36694444444444,-107.91933333333334,Reliever
2233,12516.1*A,Mineral County,Montana,Superior,47.168258333333334,-114.85374166666666,Reliever
2234,12433.*A,Mission Fld,Montana,Livingston,45.699416666666664,-110.44802777777778,Reliever
2235,12453.*A,Missoula Intl,Montana,Missoula,46.91630555555555,-114.09055555555555,Non-Hub
2237,12468.*A,Plains,Montana,Plains,47.473555555555556,-114.90708333333333,Reliever
2238,12474.*A,Polson,Montana,Polson,47.69544444444444,-114.18527777777778,Reliever
2239,12478.02*A,Poplar Muni,Montana,Poplar,48.13441666666667,-105.16213888888889,Reliever
2240,12384.*A,Ravalli County,Montana,Hamilton,46.25149444444445,-114.12554166666666,Reliever
2241,12483.*A,Red Lodge,Montana,Red Lodge,45.18483333333333,-109.25770833333333,Reliever
2243,12467.*A,Riddick Fld,Montana,Philipsburg,46.31936944444445,-113.30506388888888,Reliever
2245,12485.*A,Ronan,Montana,Ronan,47.56716666666667,-114.10108333333332,Reliever
2247,12489.*A,Roundup,Montana,Roundup,46.475,-108.54341666666666,Reliever
2248,12537.*A,Ruby Valley Fld,Montana,Twin Bridges,45.53541666666666,-112.30227777777777,Reliever
2252,12495.*A,Scobey,Montana,Scobey,48.80772222222222,-105.43947222222222,Reliever
2255,12499.*A,Shelby,Montana,Shelby,48.54069444444444,-111.87124999999999,Reliever
2256,12470.*A,Sher-Wood,Montana,Plentywood,48.789,-104.52297222222222,Reliever
2257,12503.*A,Sidney-Richland Rgnl,Montana,Sidney,47.70686111111112,-104.19255555555556,Non-Hub
2259,12512.*A,Stanford/Biggerstaff Fld,Montana,Stanford,47.14671666666666,-110.22976666666666,Reliever
2261,12513.*A,Stevensville,Montana,Stevensville,46.52511111111111,-114.05280555555555,Reliever
2263,12523.*A,Terry,Montana,Terry,46.777138888888885,-105.31311111111111,Reliever
2264,12525.*A,Thompson Falls,Montana,Thompson Falls,47.57349722222222,-115.28065555555555,Reliever
2265,12529.*A,Three Forks,Montana,Three Forks,45.87811111111111,-111.56944444444444,Reliever
2267,12357.*A,Tillitt Fld,Montana,Forsyth,46.27115,-106.62390277777777,Reliever
2268,12531.*A,Townsend,Montana,Townsend,46.33123055555556,-111.48258611111112,Reliever
2270,12535.*A,Turner,Montana,Turner,48.850319444444445,-108.40375277777778,Reliever
2271,12540.*A,Valier,Montana,Valier,48.30014722222222,-112.25114166666667,Reliever
2272,12393.*A,Wheatland County At Harlowton,Montana,Harlowton,46.448611111111106,-109.85277777777777,Reliever
2275,12558.1*A,White Sulphur Springs,Montana,White Sulphur Springs,46.49563055555556,-110.91185833333334,Reliever
2277,12565.8*A,Winifred,Montana,Winifred,47.555388888888885,-109.38670833333335,Reliever
2281,12375.*A,Wokal Fld/Glasgow-Valley County,Montana,Glasgow,48.21244444444445,-106.61480555555555,Reliever
2282,12304.*A,Woltermann Meml,Montana,Columbus,45.630525,-109.23921388888888,Reliever
2284,12549.1*A,Yellowstone,Montana,West Yellowstone,44.68838888888889,-111.11763888888888,Non-Hub
2285,16815.1*A,Albert J Ellis,North Carolina,Jacksonville,34.82916666666667,-77.61213888888888,Non-Hub
2286,17172.*A,Anson County - Jeff Cloud Fld,North Carolina,Wadesboro,35.02063888888889,-80.07711944444443,Reliever
2287,16515.3*A,Asheboro Rgnl,North Carolina,Asheboro,35.65452777777778,-79.89475,Reliever
2288,16816.1*A,Ashe County,North Carolina,Jefferson,36.432472222222216,-81.41850000000001,Reliever
2289,16517.5*A,Asheville Rgnl,North Carolina,Asheville,35.43611111111111,-82.54204722222222,Small
2290,17128.*A,Avery County/Morrison Fld/,North Carolina,Spruce Pine,35.945361111111104,-81.99622222222223,Reliever
2291,16770.*A,Billy Mitchell,North Carolina,Hatteras,35.23280555555556,-75.61780555555555,Reliever
2292,16582.*A,Burlington-Alamance Rgnl,North Carolina,Burlington,36.049727777777775,-79.47300833333334,Reliever
2293,16990.*A,Cape Fear Rgnl Jetport/Howie Franklin Fld,North Carolina,Oak Island,33.93080555555555,-78.07336111111111,Reliever
2294,16608.*A,Charlotte/Douglas Intl,North Carolina,Charlotte,35.213750000000005,-80.94905555555556,Large
2295,16926.2*A,Charlotte-Monroe Exec,North Carolina,Monroe,35.01741666666666,-80.62205555555555,Reliever
2296,16638.1*A,Clinton-Sampson County,North Carolina,Clinton,34.97493888888889,-78.36563055555555,Reliever
2297,16971.*A,Coastal Carolina Rgnl,North Carolina,New Bern,35.07285277777778,-77.04301944444444,Non-Hub
2298,17205.1*A,Columbus County Muni,North Carolina,Whiteville,34.27286111111111,-78.715,Reliever
2299,16644.2*A,Concord-Padgett Rgnl,North Carolina,Concord,35.387769444444444,-80.70913333333334,Non-Hub
2300,16650.*A,Currituck County Rgnl,North Carolina,Currituck,36.39994444444444,-76.01544444444444,Reliever
2301,16698.1*A,Curtis L Brown Jr Fld,North Carolina,Elizabethtown,34.60180555555556,-78.57926944444444,Reliever
2302,16894.*A,Dare County Rgnl,North Carolina,Manteo,35.91898333333333,-75.69553611111111,Reliever
2303,16861.1*A,Davidson County,North Carolina,Lexington,35.78114166666666,-80.303775,Reliever
2304,16827.*A,Duplin County,North Carolina,Kenansville,35.00002777777778,-77.98166666666667,Reliever
2305,16696.*A,Elizabeth City Cg Air Station/Rgnl,North Carolina,Elizabeth City,36.26058333333334,-76.17455555555556,Reliever
2306,16699.11*A,Elkin Muni,North Carolina,Elkin,36.28,-80.78605555555555,Reliever
2307,16723.*A,Fayetteville Rgnl/Grannis Fld,North Carolina,Fayetteville,34.99122222222222,-78.88027777777778,Non-Hub
2308,16828.95*A,First Flight,North Carolina,Kill Devil Hills,36.017583333333334,-75.67158333333334,Reliever
2309,16939.*A,Foothills Rgnl,North Carolina,Morganton,35.82022222222223,-81.61141666666666,Reliever
2310,16739.*A,Gastonia Muni,North Carolina,Gastonia,35.202622222222224,-81.14987500000001,Reliever
2311,16766.*A,Halifax-Northampton Rgnl,North Carolina,Roanoke Rapids,36.32979166666667,-77.63523055555557,Reliever
2312,16707.1*A,Harnett Rgnl Jetport,North Carolina,Erwin,35.380155555555554,-78.7322361111111,Reliever
2313,17178.1*A,Henderson Fld,North Carolina,Wallace,34.71786111111111,-78.0038888888889,Reliever
2314,17002.1*A,Henderson-Oxford,North Carolina,Oxford,36.36113888888889,-78.52983333333333,Reliever
2315,16793.*A,Hickory Rgnl,North Carolina,Hickory,35.741144444444444,-81.38955,Reliever
2316,16702.1*A,Hyde County,North Carolina,Engelhard,35.562041666666666,-75.95565555555555,Reliever
2317,17148.5*A,Jackson County,North Carolina,Sylva,35.317211111111114,-83.20970277777778,Reliever
2318,17101.*A,Johnston Rgnl,North Carolina,Smithfield,35.54093888888889,-78.390325,Reliever
2319,16836.*A,Kinston Rgnl Jetport At Stallings Fld,North Carolina,Kinston,35.331430555555556,-77.60883055555556,Reliever
2320,16906.*A,Laurinburg-Maxton,North Carolina,Maxton,34.79217222222222,-79.36589722222222,Reliever
2321,16866.*A,Lincolnton-Lincoln County Rgnl,North Carolina,Lincolnton,35.48314166666667,-81.16150555555556,Reliever
2322,16882.*A,Lumberton Rgnl,North Carolina,Lumberton,34.60980555555556,-79.05955555555555,Reliever
2323,16731.1*A,Macon County,North Carolina,Franklin,35.22231111111111,-83.41999722222222,Reliever
2324,17209.*A,Martin County,North Carolina,Williamston,35.86219166666667,-77.1782,Reliever
2325,16533.*A,Michael J Smith Fld,North Carolina,Beaufort,34.733758333333334,-76.66035555555555,Reliever
2326,17079.*A,Mid-Carolina Rgnl,North Carolina,Salisbury,35.64588333333333,-80.52029166666667,Reliever
2327,17139.*A,Montgomery County,North Carolina,Star,35.384655555555554,-79.7902611111111,Reliever
2328,17016.*A,Moore County,North Carolina,Pinehurst/Southern Pines,35.23742222222222,-79.38903333333334,Reliever
2329,16941.1*A,Mount Airy/Surry County,North Carolina,Mount Airy,36.46136111111112,-80.55321111111111,Reliever
2330,16951.1*A,Mount Olive Muni,North Carolina,Mount Olive,35.22145555555556,-78.03861666666667,Reliever
2331,16689.*A,Northeastern Rgnl,North Carolina,Edenton,36.02773333333333,-76.56709166666667,Reliever
2332,16995.*A,Ocracoke Island,North Carolina,Ocracoke,35.10116666666667,-75.96597222222222,Reliever
2333,16994.*A,Odell Williamson Muni,North Carolina,Ocean Isle Beach,33.90850555555556,-78.43667222222223,Reliever
2334,16758.*A,Piedmont Triad Intl,North Carolina,Greensboro,36.101327777777776,-79.94112222222222,Small
2335,16761.*A,Pitt-Greenville,North Carolina,Greenville,35.63569444444445,-77.38408333333334,Non-Hub
2336,17019.1*A,Plymouth Muni,North Carolina,Plymouth,35.81078055555555,-76.75836944444444,Reliever
2337,17035.*A,Raleigh-Durham Intl,North Carolina,Raleigh/Durham,35.87763888888889,-78.78747222222222,Medium
2338,17082.12*A,Raleigh Exec Jetport At Sanford-Lee County,North Carolina,Sanford,35.582438888888895,-79.10133888888889,Reliever
2339,17069.1*A,Raleigh Rgnl At Person County,North Carolina,Roxboro,36.28461111111111,-78.9846388888889,Reliever
2340,17063.*A,Richmond County,North Carolina,Rockingham,34.891302777777774,-79.75959722222223,Reliever
2341,17052.1*A,Rockingham County Nc Shiloh,North Carolina,Reidsville,36.43722222222222,-79.851,Reliever
2342,17066.*A,Rocky Mount-Wilson Rgnl,North Carolina,Rocky Mount,35.856252777777776,-77.89193333333334,Reliever
2343,17073.*A,Rutherford County/Marchman Fld,North Carolina,Rutherfordton,35.42822222222222,-81.93507777777778,Reliever
2344,17092.*A,Shelby-Cleveland County Rgnl,North Carolina,Shelby,35.25575,-81.60074999999999,Reliever
2345,17094.1*A,Siler City Muni,North Carolina,Siler City,35.704275,-79.50429722222222,Reliever
2346,17220.*A,Smith Reynolds,North Carolina,Winston Salem,36.13371388888889,-80.22198888888889,Reliever
2347,16503.*A,Stanly County,North Carolina,Albemarle,35.416694444444445,-80.15079166666668,Reliever
2348,17142.*A,Statesville Rgnl,North Carolina,Statesville,35.765,-80.9538888888889,Reliever
2349,17154.1*A,Tarboro-Edgecombe,North Carolina,Tarboro,35.937263888888886,-77.54648055555555,Reliever
2350,16875.*A,Triangle North Exec,North Carolina,Louisburg,36.02334722222222,-78.33026388888888,Reliever
2351,16499.3*A,Tri-County At Henry Joyner Field,North Carolina,Ahoskie,36.29752777777777,-77.17086111111112,Reliever
2352,17190.*A,Washington-Warren,North Carolina,Washington,35.57047222222223,-77.04980555555555,Reliever
2353,16746.2*A,Wayne Exec Jetport,North Carolina,Goldsboro,35.46055555555556,-77.96491666666667,Reliever
2354,16506.*A,Western Carolina Rgnl,North Carolina,Andrews,35.195230555555554,-83.86303888888888,Reliever
2355,16985.*A,Wilkes County,North Carolina,North Wilkesboro,36.22360277777778,-81.09860555555555,Reliever
2356,17211.*A,Wilmington Intl,North Carolina,Wilmington,34.271138888888885,-77.9028888888889,Small
2359,17253.*A,Ashley Muni,North Dakota,Ashley,46.023094444444446,-99.35264722222222,Reliever
2360,17475.*A,Barnes County Muni,North Dakota,Valley City,46.941205555555555,-98.01801388888889,Reliever
2361,17256.1*A,Beach,North Dakota,Beach,46.92516666666666,-103.98205555555556,Reliever
2363,17265.*A,Bismarck Muni,North Dakota,Bismarck,46.77272222222222,-100.74575,Non-Hub
2364,17268.1*A,Bottineau Muni,North Dakota,Bottineau,48.83047222222223,-100.41730555555556,Reliever
2366,17271.02*A,Bowman Rgnl,North Dakota,Bowman,46.16551944444444,-103.30074166666667,Reliever
2367,17279.1*A,Cando Muni,North Dakota,Cando,48.48002777777778,-99.2363888888889,Reliever
2368,17280.*A,Carrington Muni,North Dakota,Carrington,47.45111111111111,-99.15133333333334,Reliever
2369,17284.1*A,Casselton Robert Miller Rgnl,North Dakota,Casselton,46.853944444444444,-97.20786111111111,Reliever
2370,17285.*A,Cavalier Muni,North Dakota,Cavalier,48.783722222222224,-97.63197222222222,Reliever
2372,17288.*A,Cooperstown Muni,North Dakota,Cooperstown,47.42277222222222,-98.10587222222222,Reliever
